ID,Text,Translation
5399,"RC Transports are remote controlled vehicles which are tasked with the transportation of cargo, mostly from or to places outside of drone operating ranges. Furthermore, RC Transports may set up permanent transport routes, maintaining the flow of specific or non-specified resources from one place to the other.

Transport rovers can also extract resource from surface deposit (<em>Metals</em> and <em>Polymers</em>) allowing extraction and transportation of far away deposit sites.

Transports are battery powered and can recharge their batteries at any point along a power cable.

<center><image UI/Common/rollover_line.tga 2000> <left>

The apex of human transport technology, rovers have extended battery lives and are incredibly durable, resistant to most of the Martian calamities - such as cold or dust. They may traverse the colony site and reach distant spots, limited only by the topography, to tackle whatever they have been tasked with.","RC运输车是通过远程进行控制的载具，它的任务主要是运输在机器人可操作的范围之外的物品。此外，RC运输车可以设置永久性的运输路径，持续自动地将物品从一个地点转移至另一个地点。

RC运输车也可以用于从远处的地表土被中提取并运输资源(<em>金属</em>和<em>聚合物</em>)。

RC运输车是电池供电运行的，可以在任何有电缆的地方进行充电。

<center><image UI/Common/rollover_line.tga 2000> <left>

作为人类运输技术的顶端，火星车已经延长了电池额寿命，并且非常耐用，他们能够抵抗大部分的火星灾难，如寒冷或尘埃。除了只受到地形的限制，它们可以穿越殖民地，到更远的地方去执行任务。",
5400,"RC Explorers carry with them advanced examination and research apparatus, making them the perfect vehicle to analyze any anomalous reading from anywhere in the region. As all Rovers, they are remotely controlled and can reach far-out locations if the terrain permits it.  

Explorers are battery powered and can recharge their batteries at any point along a power cable.

<center><image UI/Common/rollover_line.tga 2000> <left>

The apex of human transport technology, Rovers have extended battery lives and are incredibly durable, making them resistant to most of the Martian calamities such as cold or dust. They may traverse the Colony site and reach distant spots, limited only by the topography, to tackle whatever they have been tasked with.","RC探索者携带有先进的探测和研究仪器，是分析地区中任何异常数据的完美工具。因为所有的漫游者都是远程遥控的，因此只要地形允许，它们就可以到达很远的地方。

RC探索者是电池供电运行的，可以在任何有电缆的地方进行充电。

<center><image UI/Common/rollover_line.tga 2000> <left>

作为人类运输技术的顶端，火星车已经延长了电池额寿命，并且非常耐用，他们能够抵抗大部分的火星灾难，如寒冷或尘埃。除了只受到地形的限制，它们可以穿越殖民地，到更远的地方去执行任务。",
91,Shuttle,穿梭机
5401,"Shuttles are a safe and rapid transportation method for Colonists between distant <em>Domes</em> and can also deliver resources reliably wherever needed – distance being irrelevant. When not in use, they are stationed at <em>Shuttle Hubs</em>, where they are maintained and refueled.

<center><image UI/Common/rollover_line.tga 2000> <left>

Shuttles are optimized to traverse the low-density and low-pressure atmosphere of Mars. Their groundbreaking drives can take off vertically from anywhere, without the need of a runway or a landing platform of any sort.","对殖民者而言乘坐穿梭机是在间距遥远的<em>穹顶</em>之间进行移动的一种安全、快速的方式，而且还可以十分可靠地向有需要的地方提供资源 - 多远都无所谓。当不使用时，它们停留在<em>穿梭机中心</em>进行维护和燃料补充。

<center><image UI/Common/rollover_line.tga 2000> <left>

穿梭机针对穿越低密度和低压力的火星大气层做了专门的优化。得益于极具开创性的驱动机，它们可以从任何地方垂直起飞，不需要跑道或任何类型的着陆平台。",
4248,Hints,提示
5402,HINTS,提示
5403,"Hints explain the basic mechanics of the game and will appear contextually as you play. All hints are also available in this Encyclopedia section.

Hints can be turned on or off from the <em>Gameplay</em> menu in <em>Options</em>","提示将在游戏中出现并解释游戏的基本玩法。该部分百科内容也提供了所有的提示。

提示可以从<em>选项</em>中的<em>游戏设置</em>菜单中开启或关闭。",
5404,Game Mechanics,游戏机制
5405,GAME MECHANICS,游戏机制
5406,The core mechanics of <em>Surviving Mars</em> explained.,对火星求生的核心机制进行解释。,
5407,Dust and Maintenance,尘埃与维护
5408,"All buildings deteriorate over time. When a building's maintenance bar is filled a drone is dispatched to bring the required maintenance resource and service the building. If the resource is not supplied within a Sol the building will stop operating until the maintenance resource is delivered and the building serviced.

Martian dust and disasters contribute to the deterioration of buildings outside of Domes.

Extractors, Martian dust geysers, rocket landings and launches spread dust in the area around them causing increased maintenance to nearby buildings.

<em>Drones</em> are also susceptible to dust which may result in a breakdown. <em>Recharge Stations</em> clean drones during the charging process.","所有的建筑物都会随着时间的推移而破损。当一个建筑物的维护槽满了时，会有一个机器人携带维护所需的资源去维修该建筑物。如果没能在一日内提供维护资源，该建筑物将在得到维护前停止运行。

火星上的尘埃和自然灾难会加重穹顶外部建筑的损坏。

采集器，火星尘埃喷泉，火箭降落和发射时在周围吹起的沙尘，都会导致附近建筑物维护的增加。

<em>机器人</em>也容易受尘埃影响而发生故障。<em>充电站</em>会在为机器人充电的过程中对其进行清洁。",
5409,Resources and Construction,资源与建设
5410,"Construction of <em>Buildings</em> is the main use of resources on Mars. If a new construction site is placed within the <em>Service Range</em> of a <em>Drone</em> control point (<em>Drone Hub, RC Rover, or Rocket</em>), the Drones assigned to that hub will begin stockpiling the resources needed for construction.

IMPORTANT: Said resources also need to be within the Drone’s Service Range, either in <em>Storages</em> or in raw, <em>surface deposit</em> form.

Resources are either gathered from deposits or are produced in <em>Extractors</em>, <em>Factories</em> or <em>Farms</em>.

Deposits may be surface (<em>Metal</em> and <em>Polymers</em>), underground (<em>Metal </em>, <em>Rare Metals</em>, and <em>Water</em>) or terrain (<em>Concrete</em>).

Surface deposits are mined directly by Drones, while underground and terrain deposits require <em>Extractors</em> to be built above them. Resources are stockpiled in Extractors until Drones come to take the extracted resources away where they’re needed or move them to a Depot. 

Extractors also generate <em>Waste Rock</em> and have limited space to store it. If said facilities are full, the Extractor will stop working until Drones move the Waste Rock to a <em>Waste Rock Dump</em>.

Late game deep scanning can reveal deep underground Metals, Rare Metals and Water deposits which require specific techs before they can be extracted.","建造<em>建筑</em>是火星上的资源的主要用途。如果一个要新建造的建筑工地位于<em>机器人</em>的控制中心（<em>机器人中心，RC漫游者，火箭</em>）的<em>服务范围</em>内，则该控制中心所管理的机器人将会开始堆屯建造所需的资源。

重要提示：资源也需要在机器人的服务范围内，无论是以<em>存储</em>的形式，或是<em>地表资源</em>的形式。

资源要么从地表土被中收集，要么通过<em>采集器</em>、<em>工厂</em>或<em>农场</em>进行生产。

含有资源的土被可能位于地表（<em>金属</em>和<em>聚合物</em>），地下（<em>金属</em>，<em>稀有金属</em>和<em>水</em>）或表层（<em>混凝土</em>）。

地表资源是由机器人直接开采的，而地下和表层的资源则需要在它们上面建造<em>采集器</em>。资源将储存在采集器中，直到机器人将开采出来的资源转移到需要的地方或仓库里。

采集器也会产生<em>废石</em>，并且只有有限的空间可以暂存。如果暂存满了，采集器就会停止工作，直到有机器人将废石转移到<em>弃置场</em>。

后期的深度扫描可以揭示地下深层的金属、稀有金属和淡水资源矿床，这些深层资源需要特定的技术才能提炼出来。",
